,Close,Date
67,1.4772415161132812,2000-04-05 00:00:00-03:00
68,1.4954791069030762,2000-04-06 00:00:00-03:00
69,1.4772415161132812,2000-04-07 00:00:00-03:00
70,1.4579097032546997,2000-04-10 00:00:00-03:00
71,1.4575451612472534,2000-04-11 00:00:00-03:00
72,1.4575451612472534,2000-04-12 00:00:00-03:00
73,1.4225293397903442,2000-04-13 00:00:00-03:00
74,1.349578857421875,2000-04-14 00:00:00-03:00
75,1.313103437423706,2000-04-17 00:00:00-03:00
76,1.313103437423706,2000-04-18 00:00:00-03:00
77,1.2802762985229492,2000-04-19 00:00:00-03:00
78,1.3441073894500732,2000-04-20 00:00:00-03:00
79,1.3441073894500732,2000-04-21 00:00:00-03:00
80,1.3313411474227905,2000-04-24 00:00:00-03:00
81,1.3856890201568604,2000-04-25 00:00:00-03:00
82,1.4553567171096802,2000-04-26 00:00:00-03:00
83,1.415234088897705,2000-04-27 00:00:00-03:00
84,1.4590044021606445,2000-04-28 00:00:00-03:00
85,1.4590044021606445,2000-05-01 00:00:00-03:00
86,1.463016390800476,2000-05-02 00:00:00-03:00
87,1.4517090320587158,2000-05-03 00:00:00-03:00
88,1.440766453742981,2000-05-04 00:00:00-03:00
89,1.4590044021606445,2000-05-05 00:00:00-03:00
90,1.440766453742981,2000-05-08 00:00:00-03:00
91,1.4225293397903442,2000-05-09 00:00:00-03:00
92,1.4590044021606445,2000-05-10 00:00:00-03:00
93,1.415234088897705,2000-05-11 00:00:00-03:00
94,1.3969967365264893,2000-05-12 00:00:00-03:00
95,1.4188812971115112,2000-05-15 00:00:00-03:00
96,1.4553567171096802,2000-05-16 00:00:00-03:00
97,1.483807921409607,2000-05-17 00:00:00-03:00
98,1.5137171745300293,2000-05-18 00:00:00-03:00
99,1.550191879272461,2000-05-19 00:00:00-03:00
100,1.5137171745300293,2000-05-22 00:00:00-03:00
101,1.440766453742981,2000-05-23 00:00:00-03:00
102,1.4225293397903442,2000-05-24 00:00:00-03:00
103,1.4225293397903442,2000-05-25 00:00:00-03:00
104,1.4480613470077515,2000-05-26 00:00:00-03:00
105,1.440766453742981,2000-05-29 00:00:00-03:00
106,1.5137171745300293,2000-05-30 00:00:00-03:00
107,1.5253888368606567,2000-05-31 00:00:00-03:00
108,1.5356014966964722,2000-06-01 00:00:00-03:00
109,1.5319545269012451,2000-06-02 00:00:00-03:00
110,1.5684292316436768,2000-06-05 00:00:00-03:00
111,1.5684292316436768,2000-06-06 00:00:00-03:00
112,1.5538396835327148,2000-06-07 00:00:00-03:00
113,1.5684292316436768,2000-06-08 00:00:00-03:00
114,1.6049045324325562,2000-06-09 00:00:00-03:00
115,1.4991271495819092,2000-06-12 00:00:00-03:00
116,1.4590044021606445,2000-06-13 00:00:00-03:00
117,1.4954791069030762,2000-06-14 00:00:00-03:00
118,1.4772415161132812,2000-06-15 00:00:00-03:00
119,1.5210117101669312,2000-06-16 00:00:00-03:00
120,1.5866669416427612,2000-06-19 00:00:00-03:00
121,1.6049045324325562,2000-06-20 00:00:00-03:00
122,1.641379714012146,2000-06-21 00:00:00-03:00
123,1.641379714012146,2000-06-22 00:00:00-03:00
124,1.641379714012146,2000-06-23 00:00:00-03:00
125,1.641379714012146,2000-06-26 00:00:00-03:00
126,1.641379714012146,2000-06-27 00:00:00-03:00
127,1.6778545379638672,2000-06-28 00:00:00-03:00
128,1.6592527627944946,2000-06-29 00:00:00-03:00
129,1.641014814376831,2000-06-30 00:00:00-03:00
130,1.641379714012146,2000-07-03 00:00:00-03:00
131,1.6778545379638672,2000-07-04 00:00:00-03:00
132,1.6778545379638672,2000-07-05 00:00:00-03:00
133,1.714329719543457,2000-07-06 00:00:00-03:00
134,1.7146952152252197,2000-07-07 00:00:00-03:00
135,1.7216252088546753,2000-07-10 00:00:00-03:00
136,1.6559700965881348,2000-07-11 00:00:00-03:00
137,1.659617304801941,2000-07-12 00:00:00-03:00
138,1.6340844631195068,2000-07-13 00:00:00-03:00
139,1.5574871301651,2000-07-14 00:00:00-03:00
140,1.7336617708206177,2000-07-17 00:00:00-03:00
141,1.6778545379638672,2000-07-18 00:00:00-03:00
142,1.6778545379638672,2000-07-19 00:00:00-03:00
143,1.641379714012146,2000-07-20 00:00:00-03:00
144,1.665088176727295,2000-07-21 00:00:00-03:00
145,1.6960927248001099,2000-07-24 00:00:00-03:00
146,1.7139652967453003,2000-07-25 00:00:00-03:00
147,1.714329719543457,2000-07-26 00:00:00-03:00
148,1.6960927248001099,2000-07-27 00:00:00-03:00
149,1.6231420040130615,2000-07-28 00:00:00-03:00
150,1.6231420040130615,2000-07-31 00:00:00-03:00
151,1.6231420040130615,2000-08-01 00:00:00-03:00
152,1.6231420040130615,2000-08-02 00:00:00-03:00
153,1.6231420040130615,2000-08-03 00:00:00-03:00
154,1.6669119596481323,2000-08-04 00:00:00-03:00
155,1.7070348262786865,2000-08-07 00:00:00-03:00
156,1.7033876180648804,2000-08-08 00:00:00-03:00
157,1.6705595254898071,2000-08-09 00:00:00-03:00
158,1.6629000902175903,2000-08-10 00:00:00-03:00
159,1.714329719543457,2000-08-11 00:00:00-03:00
160,1.7216252088546753,2000-08-14 00:00:00-03:00
161,1.7471578121185303,2000-08-15 00:00:00-03:00
162,1.7325674295425415,2000-08-16 00:00:00-03:00
163,1.7690424919128418,2000-08-17 00:00:00-03:00
164,1.7325674295425415,2000-08-18 00:00:00-03:00
165,1.7325674295425415,2000-08-21 00:00:00-03:00
166,1.7216252088546753,2000-08-22 00:00:00-03:00
167,1.7362147569656372,2000-08-23 00:00:00-03:00
168,1.7500755786895752,2000-08-24 00:00:00-03:00
169,1.7504398822784424,2000-08-25 00:00:00-03:00
170,1.7471578121185303,2000-08-28 00:00:00-03:00
171,1.7362147569656372,2000-08-29 00:00:00-03:00
172,1.7070348262786865,2000-08-30 00:00:00-03:00
173,1.685150146484375,2000-08-31 00:00:00-03:00
174,1.6625351905822754,2000-09-01 00:00:00-03:00
175,1.6887973546981812,2000-09-04 00:00:00-03:00
176,1.714329719543457,2000-09-05 00:00:00-03:00
177,1.7799850702285767,2000-09-06 00:00:00-03:00
178,1.7799850702285767,2000-09-07 00:00:00-03:00
179,1.714329719543457,2000-09-08 00:00:00-03:00
180,1.7216252088546753,2000-09-11 00:00:00-03:00
181,1.7070348262786865,2000-09-12 00:00:00-03:00
182,1.6960927248001099,2000-09-13 00:00:00-03:00
183,1.6669119596481323,2000-09-14 00:00:00-03:00
184,1.641379714012146,2000-09-15 00:00:00-03:00
185,1.5976098775863647,2000-09-18 00:00:00-03:00
186,1.5684292316436768,2000-09-19 00:00:00-03:00
187,1.5319545269012451,2000-09-20 00:00:00-03:00
188,1.5137171745300293,2000-09-21 00:00:00-03:00
189,1.5137171745300293,2000-09-22 00:00:00-03:00
190,1.5538396835327148,2000-09-25 00:00:00-03:00
191,1.550191879272461,2000-09-26 00:00:00-03:00
192,1.524659276008606,2000-09-27 00:00:00-03:00
193,1.5319545269012451,2000-09-28 00:00:00-03:00
194,1.5337780714035034,2000-09-29 00:00:00-03:00
195,1.5319545269012451,2000-10-02 00:00:00-03:00
196,1.5319545269012451,2000-10-03 00:00:00-03:00
197,1.5684292316436768,2000-10-04 00:00:00-03:00
198,1.5684292316436768,2000-10-05 00:00:00-03:00
199,1.5684292316436768,2000-10-06 00:00:00-03:00
200,1.5684292316436768,2000-10-09 00:00:00-02:00
201,1.5684292316436768,2000-10-10 00:00:00-02:00
202,1.4973033666610718,2000-10-11 00:00:00-02:00
203,1.4973033666610718,2000-10-12 00:00:00-02:00
204,1.5319545269012451,2000-10-13 00:00:00-02:00
205,1.5137171745300293,2000-10-16 00:00:00-02:00
206,1.4954791069030762,2000-10-17 00:00:00-02:00
207,1.4590044021606445,2000-10-18 00:00:00-02:00
208,1.4699469804763794,2000-10-19 00:00:00-02:00
209,1.4772415161132812,2000-10-20 00:00:00-02:00
210,1.440766453742981,2000-10-23 00:00:00-02:00
211,1.440766453742981,2000-10-24 00:00:00-02:00
212,1.4225293397903442,2000-10-25 00:00:00-02:00
213,1.4225293397903442,2000-10-26 00:00:00-02:00
214,1.550191879272461,2000-10-27 00:00:00-02:00
215,1.5987040996551514,2000-10-30 00:00:00-02:00
216,1.6049045324325562,2000-10-31 00:00:00-02:00
217,1.5356014966964722,2000-11-01 00:00:00-02:00
218,1.5356014966964722,2000-11-02 00:00:00-02:00
219,1.5137171745300293,2000-11-03 00:00:00-02:00
220,1.5647822618484497,2000-11-06 00:00:00-02:00
221,1.5684292316436768,2000-11-07 00:00:00-02:00
222,1.5684292316436768,2000-11-08 00:00:00-02:00
223,1.5319545269012451,2000-11-09 00:00:00-02:00
224,1.5680650472640991,2000-11-10 00:00:00-02:00
225,1.524659276008606,2000-11-13 00:00:00-02:00
226,1.524659276008606,2000-11-14 00:00:00-02:00
227,1.524659276008606,2000-11-15 00:00:00-02:00
228,1.4772415161132812,2000-11-16 00:00:00-02:00
229,1.4626517295837402,2000-11-17 00:00:00-02:00
230,1.4590044021606445,2000-11-20 00:00:00-02:00
231,1.4808896780014038,2000-11-21 00:00:00-02:00
232,1.4772415161132812,2000-11-22 00:00:00-02:00
233,1.4590044021606445,2000-11-23 00:00:00-02:00
234,1.440766453742981,2000-11-24 00:00:00-02:00
235,1.4225293397903442,2000-11-27 00:00:00-02:00
236,1.3787590265274048,2000-11-28 00:00:00-02:00
237,1.3678165674209595,2000-11-29 00:00:00-02:00
238,1.349578857421875,2000-11-30 00:00:00-02:00
239,1.4225293397903442,2000-12-01 00:00:00-02:00
240,1.4590044021606445,2000-12-04 00:00:00-02:00
241,1.5319545269012451,2000-12-05 00:00:00-02:00
242,1.550191879272461,2000-12-06 00:00:00-02:00
243,1.550191879272461,2000-12-07 00:00:00-02:00
244,1.6231420040130615,2000-12-08 00:00:00-02:00
245,1.6049045324325562,2000-12-11 00:00:00-02:00
246,1.6049045324325562,2000-12-12 00:00:00-02:00
247,1.6049045324325562,2000-12-13 00:00:00-02:00
248,1.6049045324325562,2000-12-14 00:00:00-02:00
249,1.5684292316436768,2000-12-15 00:00:00-02:00
250,1.5866669416427612,2000-12-18 00:00:00-02:00
251,1.6049045324325562,2000-12-19 00:00:00-02:00
252,1.5684292316436768,2000-12-20 00:00:00-02:00
253,1.5684292316436768,2000-12-21 00:00:00-02:00
254,1.6049045324325562,2000-12-22 00:00:00-02:00
255,1.6049045324325562,2000-12-25 00:00:00-02:00
256,1.6049045324325562,2000-12-26 00:00:00-02:00
257,1.6778545379638672,2000-12-27 00:00:00-02:00
258,1.6960927248001099,2000-12-28 00:00:00-02:00
259,1.6960927248001099,2000-12-29 00:00:00-02:00
260,1.6960927248001099,2001-01-01 00:00:00-02:00
261,1.5757246017456055,2001-01-02 00:00:00-02:00
262,1.6778545379638672,2001-01-03 00:00:00-02:00
263,1.6231420040130615,2001-01-04 00:00:00-02:00
264,1.6049045324325562,2001-01-05 00:00:00-02:00
265,1.5866669416427612,2001-01-08 00:00:00-02:00
266,1.6049045324325562,2001-01-09 00:00:00-02:00
267,1.6045397520065308,2001-01-10 00:00:00-02:00
268,1.5775482654571533,2001-01-11 00:00:00-02:00
269,1.5684292316436768,2001-01-12 00:00:00-02:00
270,1.5866669416427612,2001-01-15 00:00:00-02:00
271,1.5684292316436768,2001-01-16 00:00:00-02:00
272,1.6049045324325562,2001-01-17 00:00:00-02:00
273,1.6960927248001099,2001-01-18 00:00:00-02:00
274,1.6960927248001099,2001-01-19 00:00:00-02:00
275,1.6960927248001099,2001-01-22 00:00:00-02:00
276,1.7398626804351807,2001-01-23 00:00:00-02:00
277,1.78691565990448,2001-01-24 00:00:00-02:00
278,1.78691565990448,2001-01-25 00:00:00-02:00
279,1.7891037464141846,2001-01-26 00:00:00-02:00
280,1.8419928550720215,2001-01-29 00:00:00-02:00
281,1.823755145072937,2001-01-30 00:00:00-02:00
282,1.8602309226989746,2001-01-31 00:00:00-02:00
283,1.823755145072937,2001-02-01 00:00:00-02:00
284,1.8055176734924316,2001-02-02 00:00:00-02:00
285,1.7799850702285767,2001-02-05 00:00:00-02:00
286,1.7799850702285767,2001-02-06 00:00:00-02:00
287,1.7508054971694946,2001-02-07 00:00:00-02:00
288,1.7380388975143433,2001-02-08 00:00:00-02:00
289,1.7508054971694946,2001-02-09 00:00:00-02:00
290,1.7763375043869019,2001-02-12 00:00:00-02:00
291,1.7872803211212158,2001-02-13 00:00:00-02:00
292,1.7872803211212158,2001-02-14 00:00:00-02:00
293,1.7694077491760254,2001-02-15 00:00:00-02:00
294,1.7690424919128418,2001-02-16 00:00:00-02:00
295,1.714329719543457,2001-02-19 00:00:00-03:00
296,1.7398626804351807,2001-02-20 00:00:00-03:00
297,1.7179776430130005,2001-02-21 00:00:00-03:00
298,1.7690424919128418,2001-02-22 00:00:00-03:00
299,1.8383456468582153,2001-02-23 00:00:00-03:00
300,1.8383456468582153,2001-02-26 00:00:00-03:00
301,1.8383456468582153,2001-02-27 00:00:00-03:00
302,1.7872803211212158,2001-02-28 00:00:00-03:00
303,1.823755145072937,2001-03-01 00:00:00-03:00
304,1.8310500383377075,2001-03-02 00:00:00-03:00
305,1.8233904838562012,2001-03-05 00:00:00-03:00
306,1.823755145072937,2001-03-06 00:00:00-03:00
307,1.8310500383377075,2001-03-07 00:00:00-03:00
308,1.714329719543457,2001-03-08 00:00:00-03:00
309,1.7508054971694946,2001-03-09 00:00:00-03:00
310,1.7325674295425415,2001-03-12 00:00:00-03:00
311,1.7508054971694946,2001-03-13 00:00:00-03:00
312,1.7508054971694946,2001-03-14 00:00:00-03:00
313,1.7526284456253052,2001-03-15 00:00:00-03:00
314,1.7508054971694946,2001-03-16 00:00:00-03:00
315,1.7150599956512451,2001-03-19 00:00:00-03:00
316,1.7872803211212158,2001-03-20 00:00:00-03:00
317,1.7872803211212158,2001-03-21 00:00:00-03:00
318,1.7508054971694946,2001-03-22 00:00:00-03:00
319,1.7508054971694946,2001-03-23 00:00:00-03:00
320,1.7872803211212158,2001-03-26 00:00:00-03:00
321,1.7876447439193726,2001-03-27 00:00:00-03:00
322,1.7872803211212158,2001-03-28 00:00:00-03:00
323,1.801869511604309,2001-03-29 00:00:00-03:00
324,1.8055176734924316,2001-03-30 00:00:00-03:00
325,1.7690424919128418,2001-04-02 00:00:00-03:00
326,1.6960927248001099,2001-04-03 00:00:00-03:00
327,1.714329719543457,2001-04-04 00:00:00-03:00
328,1.7690424919128418,2001-04-05 00:00:00-03:00
329,1.7508054971694946,2001-04-06 00:00:00-03:00
330,1.7504398822784424,2001-04-09 00:00:00-03:00
331,1.7504398822784424,2001-04-10 00:00:00-03:00
332,1.7508054971694946,2001-04-11 00:00:00-03:00
333,1.7508054971694946,2001-04-12 00:00:00-03:00
334,1.7508054971694946,2001-04-13 00:00:00-03:00
335,1.7508054971694946,2001-04-16 00:00:00-03:00
336,1.76174795627594,2001-04-17 00:00:00-03:00
337,1.7471578121185303,2001-04-18 00:00:00-03:00
338,1.7435096502304077,2001-04-19 00:00:00-03:00
339,1.7504398822784424,2001-04-20 00:00:00-03:00
340,1.7690424919128418,2001-04-23 00:00:00-03:00
341,1.768678069114685,2001-04-24 00:00:00-03:00
342,1.7653948068618774,2001-04-25 00:00:00-03:00
343,1.7690424919128418,2001-04-26 00:00:00-03:00
344,1.7690424919128418,2001-04-27 00:00:00-03:00
345,1.7690424919128418,2001-04-30 00:00:00-03:00
346,1.7690424919128418,2001-05-01 00:00:00-03:00
347,1.7690424919128418,2001-05-02 00:00:00-03:00
348,1.7690424919128418,2001-05-03 00:00:00-03:00
349,1.7872803211212158,2001-05-04 00:00:00-03:00
350,1.7872803211212158,2001-05-07 00:00:00-03:00
351,1.7581002712249756,2001-05-08 00:00:00-03:00
352,1.7581002712249756,2001-05-09 00:00:00-03:00
353,1.8784679174423218,2001-05-10 00:00:00-03:00
354,1.823755145072937,2001-05-11 00:00:00-03:00
355,1.871173620223999,2001-05-14 00:00:00-03:00
356,1.8602309226989746,2001-05-15 00:00:00-03:00
357,1.8419928550720215,2001-05-16 00:00:00-03:00
358,1.8419928550720215,2001-05-17 00:00:00-03:00
359,1.8346972465515137,2001-05-18 00:00:00-03:00
360,1.8346972465515137,2001-05-21 00:00:00-03:00
361,1.8565829992294312,2001-05-22 00:00:00-03:00
362,1.8474642038345337,2001-05-23 00:00:00-03:00
363,1.896704912185669,2001-05-24 00:00:00-03:00
364,1.8784679174423218,2001-05-25 00:00:00-03:00
365,1.8930583000183105,2001-05-28 00:00:00-03:00
366,1.896704912185669,2001-05-29 00:00:00-03:00
367,1.896704912185669,2001-05-30 00:00:00-03:00
368,1.8875874280929565,2001-05-31 00:00:00-03:00
369,1.896704912185669,2001-06-01 00:00:00-03:00
370,1.896704912185669,2001-06-04 00:00:00-03:00
371,1.933180570602417,2001-06-05 00:00:00-03:00
372,1.9514182806015015,2001-06-06 00:00:00-03:00
373,1.933180570602417,2001-06-07 00:00:00-03:00
374,1.933180570602417,2001-06-08 00:00:00-03:00
375,1.933180570602417,2001-06-11 00:00:00-03:00
376,1.933180570602417,2001-06-12 00:00:00-03:00
377,1.9587130546569824,2001-06-13 00:00:00-03:00
378,1.9587130546569824,2001-06-14 00:00:00-03:00
379,1.933180570602417,2001-06-15 00:00:00-03:00
380,1.8784679174423218,2001-06-18 00:00:00-03:00
381,1.8602309226989746,2001-06-19 00:00:00-03:00
382,1.8602309226989746,2001-06-20 00:00:00-03:00
383,1.8565829992294312,2001-06-21 00:00:00-03:00
384,1.911661148071289,2001-06-22 00:00:00-03:00
385,1.8748201131820679,2001-06-25 00:00:00-03:00
386,1.8584065437316895,2001-06-26 00:00:00-03:00
387,1.8595011234283447,2001-06-27 00:00:00-03:00
388,1.8419928550720215,2001-06-28 00:00:00-03:00
389,1.933180570602417,2001-06-29 00:00:00-03:00
390,1.9769502878189087,2001-07-02 00:00:00-03:00
391,1.8675248622894287,2001-07-03 00:00:00-03:00
392,1.8675248622894287,2001-07-04 00:00:00-03:00
393,1.933180570602417,2001-07-05 00:00:00-03:00
394,1.9689258337020874,2001-07-06 00:00:00-03:00
395,1.9689258337020874,2001-07-09 00:00:00-03:00
396,1.969656229019165,2001-07-10 00:00:00-03:00
397,1.933180570602417,2001-07-11 00:00:00-03:00
398,1.933180570602417,2001-07-12 00:00:00-03:00
399,1.896704912185669,2001-07-13 00:00:00-03:00
400,1.8675248622894287,2001-07-16 00:00:00-03:00
401,1.8602309226989746,2001-07-17 00:00:00-03:00
402,1.8602309226989746,2001-07-18 00:00:00-03:00
403,1.8456406593322754,2001-07-19 00:00:00-03:00
404,1.8784679174423218,2001-07-20 00:00:00-03:00
405,1.9112951755523682,2001-07-23 00:00:00-03:00
406,1.8529353141784668,2001-07-24 00:00:00-03:00
407,1.9149434566497803,2001-07-25 00:00:00-03:00
408,1.9149434566497803,2001-07-26 00:00:00-03:00
409,1.9040006399154663,2001-07-27 00:00:00-03:00
410,1.8784679174423218,2001-07-30 00:00:00-03:00
411,1.925885796546936,2001-07-31 00:00:00-03:00
412,1.896704912185669,2001-08-01 00:00:00-03:00
413,1.896704912185669,2001-08-02 00:00:00-03:00
414,1.9040006399154663,2001-08-03 00:00:00-03:00
415,1.9040006399154663,2001-08-06 00:00:00-03:00
416,1.896704912185669,2001-08-07 00:00:00-03:00
417,1.9040006399154663,2001-08-08 00:00:00-03:00
418,1.896704912185669,2001-08-09 00:00:00-03:00
419,1.933180570602417,2001-08-10 00:00:00-03:00
420,1.9149434566497803,2001-08-13 00:00:00-03:00
421,1.933180570602417,2001-08-14 00:00:00-03:00
422,1.918590784072876,2001-08-15 00:00:00-03:00
423,1.8956109285354614,2001-08-16 00:00:00-03:00
424,1.896704912185669,2001-08-17 00:00:00-03:00
425,1.8930583000183105,2001-08-20 00:00:00-03:00
426,1.8817509412765503,2001-08-21 00:00:00-03:00
427,1.8675248622894287,2001-08-22 00:00:00-03:00
428,1.8678898811340332,2001-08-23 00:00:00-03:00
429,1.8675248622894287,2001-08-24 00:00:00-03:00
430,1.8675248622894287,2001-08-27 00:00:00-03:00
431,1.8784679174423218,2001-08-28 00:00:00-03:00
432,1.8784679174423218,2001-08-29 00:00:00-03:00
433,1.8784679174423218,2001-08-30 00:00:00-03:00
434,1.871173620223999,2001-08-31 00:00:00-03:00
435,1.8423577547073364,2001-09-03 00:00:00-03:00
436,1.8602309226989746,2001-09-04 00:00:00-03:00
437,1.9112951755523682,2001-09-05 00:00:00-03:00
438,1.8697137832641602,2001-09-06 00:00:00-03:00
439,1.8697137832641602,2001-09-07 00:00:00-03:00
440,1.9149434566497803,2001-09-10 00:00:00-03:00
441,1.835792064666748,2001-09-11 00:00:00-03:00
442,1.801869511604309,2001-09-12 00:00:00-03:00
443,1.7398626804351807,2001-09-13 00:00:00-03:00
444,1.7179776430130005,2001-09-14 00:00:00-03:00
445,1.823755145072937,2001-09-17 00:00:00-03:00
446,1.8675248622894287,2001-09-18 00:00:00-03:00
447,1.8675248622894287,2001-09-19 00:00:00-03:00
448,1.8857628107070923,2001-09-20 00:00:00-03:00
449,1.871173620223999,2001-09-21 00:00:00-03:00
450,1.871173620223999,2001-09-24 00:00:00-03:00
451,1.8930583000183105,2001-09-25 00:00:00-03:00
452,1.8930583000183105,2001-09-26 00:00:00-03:00
453,1.8930583000183105,2001-09-27 00:00:00-03:00
454,1.8419928550720215,2001-09-28 00:00:00-03:00
455,1.8602309226989746,2001-10-01 00:00:00-03:00
456,1.8821156024932861,2001-10-02 00:00:00-03:00
457,1.872996211051941,2001-10-03 00:00:00-03:00
458,1.8565829992294312,2001-10-04 00:00:00-03:00
459,1.8890460729599,2001-10-05 00:00:00-03:00
460,1.8890460729599,2001-10-08 00:00:00-03:00
461,1.8784679174423218,2001-10-09 00:00:00-03:00
462,1.8894108533859253,2001-10-10 00:00:00-03:00
463,1.8930583000183105,2001-10-11 00:00:00-03:00
464,1.8930583000183105,2001-10-12 00:00:00-03:00
465,1.9149434566497803,2001-10-15 00:00:00-02:00
466,1.9149434566497803,2001-10-16 00:00:00-02:00
467,1.9514182806015015,2001-10-17 00:00:00-02:00
468,1.969656229019165,2001-10-18 00:00:00-02:00
469,1.9514182806015015,2001-10-19 00:00:00-02:00
470,1.9623608589172363,2001-10-22 00:00:00-02:00
471,1.9514182806015015,2001-10-23 00:00:00-02:00
472,1.9149434566497803,2001-10-24 00:00:00-02:00
473,1.933180570602417,2001-10-25 00:00:00-02:00
474,1.933180570602417,2001-10-26 00:00:00-02:00
475,1.896704912185669,2001-10-29 00:00:00-02:00
476,1.8963409662246704,2001-10-30 00:00:00-02:00
477,1.9328157901763916,2001-10-31 00:00:00-02:00
478,1.933180570602417,2001-11-01 00:00:00-02:00
479,1.933180570602417,2001-11-02 00:00:00-02:00
480,1.9444884061813354,2001-11-05 00:00:00-02:00
481,1.8894108533859253,2001-11-06 00:00:00-02:00
482,1.8638778924942017,2001-11-07 00:00:00-02:00
483,1.8602309226989746,2001-11-08 00:00:00-02:00
484,1.849287748336792,2001-11-09 00:00:00-02:00
485,1.823755145072937,2001-11-12 00:00:00-02:00
486,1.8821156024932861,2001-11-13 00:00:00-02:00
487,1.8602309226989746,2001-11-14 00:00:00-02:00
488,1.8602309226989746,2001-11-15 00:00:00-02:00
489,1.9072837829589844,2001-11-16 00:00:00-02:00
490,1.9149434566497803,2001-11-19 00:00:00-02:00
491,1.896704912185669,2001-11-20 00:00:00-02:00
492,1.9149434566497803,2001-11-21 00:00:00-02:00
493,1.8638778924942017,2001-11-22 00:00:00-02:00
494,1.7763375043869019,2001-11-23 00:00:00-02:00
495,1.7708669900894165,2001-11-26 00:00:00-02:00
496,1.7690424919128418,2001-11-27 00:00:00-02:00
497,1.76174795627594,2001-11-28 00:00:00-02:00
498,1.727096676826477,2001-11-29 00:00:00-02:00
499,1.8055176734924316,2001-11-30 00:00:00-02:00
500,1.8310500383377075,2001-12-03 00:00:00-02:00
501,1.857312798500061,2001-12-04 00:00:00-02:00
502,1.8401687145233154,2001-12-05 00:00:00-02:00
